Smiles,Standard Value,Standardized Smiles,inchi_key,scaffold,MolWt,NumHDonors,NumHAcceptors,TPSA,NumRotatableBonds,NumAromaticRings,logP,fp
C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,633.0,CC1NC(=O)C(Cc2ccccc2)NC(=O)C(N)CSSCC(C(=O)O)NC(=O)C(Cc2ccccc2)NC(=O)C([C@@H](C)O)NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC1=O,NYSRSUOUMRCIKK-AILLAKCVSA-N,O=C1CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CCSSCCNC(=O)C(Cc2ccccc2)NC(=O)CN1,1002.409180184,12,13,329.05999999999995,12,4,-0.07399999999999535,[0 1 0 ... 0 0 0]
C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC1=O,14.0,C[C@@H](O)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C(N)CSSCC(C(=O)O)NC(=O)C(Cc2ccccc2)NC1=O,PJRZZHKHLDKTKL-NBELJWRQSA-N,O=C1CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CCSSCCNC(=O)C(Cc2ccccc2)NC(=O)CN1,1078.440480312,12,13,329.0599999999999,14,5,1.1488000000000167,[0 1 0 ... 0 0 0]
C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)N(C)[C@@H](C(=O)c2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC1=O,768.0,C[C@@H](O)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)N(C)C(C(=O)c2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C(N)CSSCC(C(=O)O)NC(=O)C(Cc2ccccc2)NC1=O,XZKUZAYGGPSGDH-YVSQRAENSA-N,O=C1CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)NC(C(=O)c2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CCSSCCNC(=O)C(Cc2ccccc2)NC(=O)CN1,1121.4462939640002,12,14,349.36999999999995,14,5,1.271700000000016,[0 1 0 ... 0 0 0]
CC(=O)N[C@H]1CSS[C@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC1=O,50.0,CC(=O)NC1CSSC(C(=O)O)NC(=O)C(Cc2ccccc2)NC(=O)C([C@@H](C)O)NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC1=O,OIRQKWLKQYCEFH-GNVLAMAHSA-N,O=C1CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CCSSCNC(=O)C(Cc2ccccc2)NC(=O)CN1,1106.435394932,12,13,332.1399999999999,15,5,1.283700000000013,[0 1 0 ... 0 0 0]
CC(=O)N[C@@H]1CSSC[C@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC1=O,7.4,CC(=O)NC1CSSCC(C(=O)O)NC(=O)C(Cc2ccccc2)NC(=O)C([C@@H](C)O)NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC1=O,HMHZOCNPBRZNJI-DMVJQCNJSA-N,O=C1CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CCSSCCNC(=O)C(Cc2ccccc2)NC(=O)CN1,1120.451044996,12,13,332.1399999999999,15,5,1.3262000000000131,[0 1 0 ... 0 0 0]
CC(=O)N[C@H]1CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC1=O,26.0,CC(=O)NC1CSSCC(C(=O)O)NC(=O)C(Cc2ccccc2)NC(=O)C([C@@H](C)O)NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC1=O,HMHZOCNPBRZNJI-DMVJQCNJSA-N,O=C1CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CCSSCCNC(=O)C(Cc2ccccc2)NC(=O)CN1,1120.451044996,12,13,332.1399999999999,15,5,1.3262000000000131,[0 1 0 ... 0 0 0]
CC(C)(C)n1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c(-c2ccc(F)c(F)c2F)n1,2.235,CC(C)(C)n1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c(-c2ccc(F)c(F)c2F)n1,RDXPECIZEZDYRD-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3c[nH]nc3-c3ccccc3)CC2)CN1c1ccccc1,542.2140900679999,1,5,87.9,5,3,5.412000000000005,[0 0 0 ... 0 0 0]
O=C(O)c1ccc(N2CC3(CCN(Cc4cn(-c5ccccc5)nc4-c4ccccc4)CC3)OC2=O)cc1,2.811,O=C(O)c1ccc(N2CC3(CCN(Cc4cn(-c5ccccc5)nc4-c4ccccc4)CC3)OC2=O)cc1,QIIINPPKGBRQIC-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3cn(-c4ccccc4)nc3-c3ccccc3)CC2)CN1c1ccccc1,508.21105537599993,1,5,87.9,6,4,5.228900000000006,[0 0 0 ... 0 0 0]
O=C(O)c1ccc(N2CC3(CCN(Cc4cn(C5CCCCC5)nc4-c4cccc(C(F)(F)F)c4)CC3)OC2=O)cc1,1.533,O=C(O)c1ccc(N2CC3(CCN(Cc4cn(C5CCCCC5)nc4-c4cccc(C(F)(F)F)c4)CC3)OC2=O)cc1,JVGSHVFKCQEETR-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3cn(C4CCCCC4)nc3-c3ccccc3)CC2)CN1c1ccccc1,582.245390196,1,5,87.9,6,3,6.763700000000007,[0 0 1 ... 0 0 0]
CCCn1cc(-c2ccc(F)c(F)c2F)c(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)n1,280.7,CCCn1cc(-c2ccc(F)c(F)c2F)c(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)n1,NYKBQQNZSOYNGR-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3n[nH]cc3-c3ccccc3)CC2)CN1c1ccccc1,528.198440004,1,5,87.9,7,3,5.067000000000005,[0 0 0 ... 0 0 0]
CCOc1cc(CN2CCC3(CC2)CN(c2ccc(-c4nnn[nH]4)cc2)C(=O)O3)cc(OCC)c1-c1ccc(F)cc1,0.3227,CCOc1cc(CN2CCC3(CC2)CN(c2ccc(-c4nn[nH]n4)cc2)C(=O)O3)cc(OCC)c1-c1ccc(F)cc1,FDHOCJLWSFGGEP-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccc(-c4ccccc4)cc3)CC2)CN1c1ccc(-c2nn[nH]n2)cc1,572.254731756,1,8,105.70000000000002,9,4,5.461600000000005,[0 0 0 ... 0 0 0]
CCOc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)c(C(F)(F)F)c2)C(=O)O3)cc(OCC)c1-c1ccc(F)cc1,2.789,CCOc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)c(C(F)(F)F)c2)C(=O)O3)cc(OCC)c1-c1ccc(F)cc1,ANIAJDYXEQJZPX-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccc(-c4ccccc4)cc3)CC2)CN1c1ccccc1,616.2196496239999,1,6,88.54000000000002,9,3,6.998500000000007,[0 0 0 ... 0 0 0]
CCOc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2Cl)C(=O)O3)cc(OCC)c1-c1ccc(F)cc1,0.359,CCOc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2Cl)C(=O)O3)cc(OCC)c1-c1ccc(F)cc1,MPGAKBYRHFBQFW-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccc(-c4ccccc4)cc3)CC2)CN1c1ccccc1,582.1932926439999,1,6,88.54000000000002,9,3,6.633100000000007,[0 0 0 ... 0 0 0]
CCOc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)c(OC)c2)C(=O)O3)cc(OCC)c1-c1ccc(F)cc1,0.129,CCOc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)c(OC)c2)C(=O)O3)cc(OCC)c1-c1ccc(F)cc1,ARWGUONIXMILGX-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccc(-c4ccccc4)cc3)CC2)CN1c1ccccc1,578.2428296799998,1,7,97.77000000000001,10,3,5.988300000000006,[0 0 0 ... 0 0 0]
CCOc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c(-c2ccc(F)c(F)c2F)cc1C,0.4089,CCOc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c(-c2ccc(F)c(F)c2F)cc1C,GUIAMIMMTBZJDF-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccccc3-c3ccccc3)CC2)CN1c1ccccc1,554.202856688,1,5,79.31000000000002,7,3,6.1676200000000065,[0 0 0 ... 0 0 0]
O=C(O)c1ccc(N2CC3(CCN(Cc4cc(C(F)(F)F)ccc4-c4ccc(F)nc4)CC3)OC2=O)cc1,1.492,O=C(O)c1ccc(N2CC3(CCN(Cc4cc(C(F)(F)F)ccc4-c4ccc(F)nc4)CC3)OC2=O)cc1,XUOUZIPOSAVOQX-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccccc3-c3cccnc3)CC2)CN1c1ccccc1,529.162469096,1,5,82.97,5,3,5.596100000000005,[0 0 0 ... 0 0 0]
CCOc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c(-c2ccc(F)nc2)cc1C,0.4067,CCOc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c(-c2ccc(F)nc2)cc1C,KDOVQDMRMPUHOM-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccccc3-c3cccnc3)CC2)CN1c1ccccc1,519.21694928,1,6,92.20000000000002,7,3,5.284420000000005,[0 0 0 ... 0 0 0]
CCOc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2Cl)C(=O)O3)c(-c2ccc(F)c(F)c2F)cc1C,0.4677,CCOc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2Cl)C(=O)O3)c(-c2ccc(F)c(F)c2F)cc1C,LCDJISQRTVZFHE-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccccc3-c3ccccc3)CC2)CN1c1ccccc1,588.1638843359999,1,5,79.31000000000002,7,3,6.821020000000006,[0 0 0 ... 0 0 0]
CCOc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)cc2cnc(C(F)(F)F)cc12,0.4239,CCOc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)cc2cnc(C(F)(F)F)cc12,ACKMGEPOXULCMP-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccc4ccncc4c3)CC2)CN1c1ccccc1,529.182455592,1,6,92.20000000000002,6,3,5.341900000000005,[0 0 0 ... 0 0 1]
CCCn1nc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c2ccc(OC)cc21,156.2,CCCn1nc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c2ccc(OC)cc21,HXDSVSLGJAXARN-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3n[nH]c4ccccc34)CC2)CN1c1ccccc1,478.22162005999985,1,6,97.13000000000002,7,3,4.144500000000003,[0 0 0 ... 0 0 0]
COc1ccc2c(CN3CCC4(CC3)CN(c3ccc(C(=O)O)cc3)C(=O)O4)cn(C)c2c1,6.791,COc1ccc2c(CN3CCC4(CC3)CN(c3ccc(C(=O)O)cc3)C(=O)O4)cn(C)c2c1,JLNMYYGTOGDFKW-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3c[nH]c4ccccc34)CC2)CN1c1ccccc1,449.1950709639999,1,5,84.24000000000001,5,3,3.8765000000000027,[0 0 0 ... 0 0 0]
CC(C)n1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c2cc(Br)ccc21,0.5502,CC(C)n1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c2cc(Br)ccc21,PBDYUQKJELGUAK-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3c[nH]c4ccccc34)CC2)CN1c1ccccc1,525.1263184759999,1,4,75.01,5,3,5.674300000000006,[0 1 0 ... 0 0 0]
O=C(O)c1ccc(N2CC3(CCN(Cc4nc5ccccn5c4-c4cc(F)c(F)cc4F)CC3)OC2=O)cc1,1200.0,O=C(O)c1ccc(N2CC3(CCN(Cc4nc5ccccn5c4-c4cc(F)c(F)cc4F)CC3)OC2=O)cc1,LDEULCLTTPFIAR-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3nc4ccccn4c3-c3ccccc3)CC2)CN1c1ccccc1,536.167139876,1,5,87.38,5,4,5.1082000000000045,[0 0 0 ... 0 0 0]
CC(C)(C)n1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c(-c2cc(F)c(F)cc2F)n1,2.62,CC(C)(C)n1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c(-c2cc(F)c(F)cc2F)n1,MCUCWRKRPDOFLD-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3c[nH]nc3-c3ccccc3)CC2)CN1c1ccccc1,542.2140900679999,1,5,87.9,5,3,5.412000000000005,[0 0 0 ... 0 0 0]
O=C(O)c1ccc(N2CC3(CCN(Cc4cnc(-c5ccccc5)nc4-c4ccc(F)cc4)CC3)OC2=O)cc1,218.5,O=C(O)c1ccc(N2CC3(CCN(Cc4cnc(-c5ccccc5)nc4-c4ccc(F)cc4)CC3)OC2=O)cc1,IKHBDPWNKAPEOG-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3cnc(-c4ccccc4)nc3-c3ccccc3)CC2)CN1c1ccccc1,538.201633564,1,6,95.86000000000001,6,4,5.639300000000005,[0 0 0 ... 0 0 0]
CC(C)n1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c2c(OCc3ccccc3)cccc21,0.2245,CC(C)n1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c2c(OCc3ccccc3)cccc21,RJFHHYBCYOZZMB-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3c[nH]c4cccc(OCc5ccccc5)c34)CC2)CN1c1ccccc1,553.2576712199999,1,5,84.24000000000001,8,4,6.490800000000007,[0 1 0 ... 0 0 0]
C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(N)cc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(N)=O)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,557.0,C[C@@H](O)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(N)cc2)NC(=O)C(Cc2ccccc2)NC(=O)C(NC(N)=O)CSSCC(C(=O)O)NC(=O)C(Cc2ccc(O)cc2)NC1=O,AIPNJSQOAXBDQI-BXYWXXKCSA-N,O=C1CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CCSSCCNC(=O)C(Cc2ccccc2)NC(=O)CN1,1152.4521076160004,15,15,404.4099999999999,15,5,0.1462000000000062,[0 1 0 ... 0 0 0]
C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(N)cc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(N)=O)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,110.0,C[C@@H](O)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(N)cc2)NC(=O)C(Cc2ccccc2)NC(=O)C(NC(N)=O)CSSCC(C(=O)O)NC(=O)C(Cc2ccc(O)cc2)NC1=O,AIPNJSQOAXBDQI-BXYWXXKCSA-N,O=C1CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CCSSCCNC(=O)C(Cc2ccccc2)NC(=O)CN1,1152.4521076160004,15,15,404.4099999999999,15,5,0.1462000000000062,[0 1 0 ... 0 0 0]
NCCCC1CCCN2C(=O)[C@@H](Cc3c[nH]c4ccccc34)SCCN(Cc3cccc4ccccc34)C(=O)C12,41.0,NCCCC1CCCN2C(=O)C(Cc3c[nH]c4ccccc34)SCCN(Cc3cccc4ccccc34)C(=O)C12,DPGNBBMMTWINDM-UHFFFAOYSA-N,O=C1C2CCCCN2C(=O)C(Cc2c[nH]c3ccccc23)SCCN1Cc1cccc2ccccc12,554.271547456,2,4,82.43,7,4,5.353900000000005,[0 0 0 ... 0 0 0]
C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(NC(=O)NO)cc2)NC(=O)[C@H](NC(=O)[C@H](N)Cc2ccc(Cl)cc2)CSSC[C@@H](C(=O)N[C@@H](Cc2ccc3ccccc3c2)C(N)=O)NC1=O,426.0,C[C@@H](O)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(NC(O)=NO)cc2)NC(=O)C(NC(=O)C(N)Cc2ccc(Cl)cc2)CSSCC(C(=O)NC(Cc2ccc3ccccc3c2)C(N)=O)NC1=O,WTIXWXBCEROCIJ-JHIPQPCUSA-N,O=C1CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CCc2ccccc2)CSSCC(C(=O)NCCc2ccc3ccccc3c2)NC(=O)CN1,1235.4447697399999,15,15,399.6999999999999,19,6,2.071200000000014,[0 1 0 ... 0 0 0]
C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(NC(N)=O)cc2)NC(=O)[C@H](NC(=O)[C@H](N)Cc2ccc(Cl)cc2)CSSC[C@@H](C(=O)N[C@H](Cc2ccc(NC(N)=O)cc2)C(N)=O)NC1=O,191.0,C[C@@H](O)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(NC(N)=O)cc2)NC(=O)C(NC(=O)C(N)Cc2ccc(Cl)cc2)CSSCC(C(=O)NC(Cc2ccc(NC(N)=O)cc2)C(N)=O)NC1=O,WXYLGZXPSGFEPH-JSALMXJZSA-N,O=C1CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CCc2ccccc2)CSSCC(C(=O)NCCc2ccccc2)NC(=O)CN1,1227.4509177399998,16,15,445.0899999999998,20,5,0.18410000000000387,[0 1 0 ... 0 0 0]
CCOc1cc(CN2CC3(CC(c4ccc(CO)cc4)=NO3)C2)cc(OCC)c1-c1ccc(F)cc1,1000.0,CCOc1cc(CN2CC3(CC(c4ccc(CO)cc4)=NO3)C2)cc(OCC)c1-c1ccc(F)cc1,UUTYXPOLCRZQSZ-UHFFFAOYSA-N,c1ccc(C2=NOC3(C2)CN(Cc2ccc(-c4ccccc4)cc2)C3)cc1,490.22678569199996,1,6,63.52000000000001,9,3,5.161400000000005,[0 0 0 ... 0 0 0]
CC(C)[C@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccc(N)cc2)CSSC[C@H](C(=O)N[C@H](C(N)=O)[C@@H](C)O)NC1=O,14.0,CC(C)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(NC(=O)C(N)Cc2ccc(N)cc2)CSSCC(C(=O)NC(C(N)=O)[C@@H](C)O)NC1=O,ORHYTCFHRHIZJL-MAQWOZTLSA-N,O=C1CNC(=O)CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CCc2ccccc2)CSSCCN1,1060.462278376,14,15,381.0999999999999,17,4,-0.7493999999999961,[0 1 0 ... 0 0 0]
C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC1=O,46.0,C[C@@H](O)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C(N)CSSCC(C(=O)O)NC(=O)C(Cc2ccccc2)NC1=O,PJRZZHKHLDKTKL-NBELJWRQSA-N,O=C1CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CCSSCCNC(=O)C(Cc2ccccc2)NC(=O)CN1,1078.440480312,12,13,329.0599999999999,14,5,1.1488000000000167,[0 1 0 ... 0 0 0]
C[C@@H](O)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)Cc1ccccc1)[C@@H](C)O)C(N)=O,1176.0,C[C@@H](O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)C(CCCCN)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(Cc1ccccc1)NC(=O)C(N)Cc1ccccc1)[C@@H](C)O)C(N)=O,HWNFOPCMZLLGAM-FRYIFJRTSA-N,O=C(CNC(=O)CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)CCc1ccccc1)NCCc1ccccc1,1137.5647522200002,14,13,375.30999999999995,31,6,0.48360000000000997,[0 1 0 ... 0 0 0]
CC(C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2cccnc2)NC(=O)[C@H](NC(=O)[C@@H](N)Cc2ccc3ccccc3c2)CSSC[C@@H](C(=O)N[C@@H](Cc2ccc3ccccc3c2)C(N)=O)NC1=O,524.0,CC(C)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2cccnc2)NC(=O)C(NC(=O)C(N)Cc2ccc3ccccc3c2)CSSCC(C(=O)NC(Cc2ccc3ccccc3c2)C(N)=O)NC1=O,UNNCSLBEGAGSLK-UHFFFAOYSA-N,O=C1CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2cccnc2)NC(=O)C(NC(=O)CCc2ccc3ccccc3c2)CSSCC(C(=O)NCCc2ccc3ccccc3c2)NC(=O)CN1,1176.5037492639997,11,13,327.50999999999993,18,7,3.526100000000013,[0 1 0 ... 0 0 0]
CCOc1cc(CN2CC3(CC(N4CC(C(=O)O)C4)=NO3)C2)cc(OCC)c1-c1ccc(F)cc1.Cl,200.0,CCOc1cc(CN2CC3(CC(N4CC(C(=O)O)C4)=NO3)C2)cc(OCC)c1-c1ccc(F)cc1,MNWRGXQANHLQIE-UHFFFAOYSA-N,c1ccc(-c2ccc(CN3CC4(CC(N5CCC5)=NO4)C3)cc2)cc1,483.21694927999994,1,7,83.83000000000001,8,2,3.594700000000003,[0 0 0 ... 0 0 0]
CCOc1cc(CN2CC3(CC([C@H]4CC[C@@H](C(=O)O)CC4)=NO3)C2)cc(OCC)c1-c1ccc(F)cc1,130.0,CCOc1cc(CN2CC3(CC(C4CCC(C(=O)O)CC4)=NO3)C2)cc(OCC)c1-c1ccc(F)cc1,APRZSOBLBFMURG-UHFFFAOYSA-N,c1ccc(-c2ccc(CN3CC4(CC(C5CCCCC5)=NO4)C3)cc2)cc1,510.25300044,1,6,80.59,9,2,5.511800000000005,[0 0 0 ... 0 0 0]
CCOc1cc(CN2CC3(CC(c4ccc(C(=O)O)cc4C)=NO3)C2)cc(OCC)c1-c1ccc(F)cc1,140.0,CCOc1cc(CN2CC3(CC(c4ccc(C(=O)O)cc4C)=NO3)C2)cc(OCC)c1-c1ccc(F)cc1,YIIDAHWKFXJTKF-UHFFFAOYSA-N,c1ccc(C2=NOC3(C2)CN(Cc2ccc(-c4ccccc4)cc2)C3)cc1,518.2217003119999,1,6,80.59,9,3,5.675720000000006,[0 0 0 ... 0 0 0]
CCOc1cc(CN2CC3(CC(c4ccc(C(=O)O)cc4Cl)=NO3)C2)cc(OCC)c1-c1ccc(F)cc1,46.0,CCOc1cc(CN2CC3(CC(c4ccc(C(=O)O)cc4Cl)=NO3)C2)cc(OCC)c1-c1ccc(F)cc1,LKZNLNHEHUCSRS-UHFFFAOYSA-N,c1ccc(C2=NOC3(C2)CN(Cc2ccc(-c4ccccc4)cc2)C3)cc1,538.167077896,1,6,80.59,9,3,6.020700000000006,[0 0 0 ... 0 0 0]
