"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL269023";"";"None";"1697.02";"None";"None";"37";"CC(C)NCc1ccc(C[C@@H]2NC(=O)[C@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H]3CCC(=O)NCCC(=O)NCCC[C@@H](NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@@H]([C@@H](C)O)NC2=O)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)O)CSSC[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)N[C@H](CCCCN)C(=O)N[C@H](Cc2ccccc2)C(=O)N3)cc1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL829076";"Inhibition of 125I-[Leu8,D-Trp22,Tyr25]SRIF-28 binding to human somatostatin receptor type 5";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141179";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"1000.0"
"CHEMBL409952";"";"None";"1491.81";"None";"None";"42";"CC(C)NCc1ccc(C[C@@H]2NC(=O)[C@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H]3CCC(=O)NCCCC[C@H](NC(=O)[C@H](Cc4ccc(O)cc4)NC(=O)[C@@H]([C@@H](C)O)NC2=O)C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)CSSC[C@@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@H](Cc2ccccc2)C(=O)N3)cc1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL829076";"Inhibition of 125I-[Leu8,D-Trp22,Tyr25]SRIF-28 binding to human somatostatin receptor type 5";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141179";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"1000.0"
"CHEMBL266346";"";"None";"1583.86";"None";"None";"25";"CC(C)NCc1ccc(C[C@@H]2NC(=O)[C@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H]3CC(=O)NC[C@H](NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@@H]([C@@H](C)O)NC2=O)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)O)CSSC[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)N[C@H](CCCCN)C(=O)N[C@H](Cc2ccccc2)C(=O)N3)cc1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL829076";"Inhibition of 125I-[Leu8,D-Trp22,Tyr25]SRIF-28 binding to human somatostatin receptor type 5";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141179";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"1000.0"
"CHEMBL2372608";"";"None";"1337.28";"None";"None";"I-Gluc-TOCA";"C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](Cc2ccccc2)NC[C@H]2O[C@H](O)[C@H](O)[C@@H](O)[C@@H]2O)C(=O)N[C@@H](Cc2ccc(O)c(I)c2)C(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(=O)O";"IC50";"'='";"521.0";"nM";"6.28";"";"";"UO_0000065";"4.70";"None";"None";"None";"0";"CHEMBL827603";"In vitro inhibition of [125I][Leu8,D-Trp22,Tyr25] somatostatin 28 binding to human somatostatin receptor type 5 expressed in CHO-K1 cells; (n=3)";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143592";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3307512";"";"";"";"521.0"
"CHEMBL1824051";"";"None";"1648.93";"None";"None";"5, [2Nal8]-SRIF";"C[C@H](N)C(=O)NCC(=O)N[C@H]1CSSC[C@@H](C(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC1=O";"IC50";"'='";"69.0";"nM";"7.16";"";"";"UO_0000065";"4.34";"None";"None";"None";"0";"CHEMBL1827865";"Displacement of 125I-[LTT]-SRIF-28 from human sst5 receptor in HEK293 cells after 2 hrs by autoradiography";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1821599";"1";"Scientific Literature";"J Med Chem";"2011";"CHEMBL3307715";"";"";"";"69.0"
"CHEMBL1824057";"";"None";"1120.37";"None";"None";"12, [imBzl-His8]-(9)";"C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cn(Cc3ccccc3)cn2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC1=O";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1827865";"Displacement of 125I-[LTT]-SRIF-28 from human sst5 receptor in HEK293 cells after 2 hrs by autoradiography";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1821599";"1";"Scientific Literature";"J Med Chem";"2011";"CHEMBL3307715";"";"";"";"1000.0"
"CHEMBL414571";"";"None";"1485.80";"None";"None";"7";"CC(C)NCc1ccc(C[C@@H]2NC(=O)[C@@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@@H](CCCCN)NC(=O)[C@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H]([C@@H](C)O)NC2=O)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL807066";"Tested for ability to bind to 20 uM thick cryostat sections of a membrane pellet of cells transfected with human cloned somatostatin (sst) receptor subtype 5.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134520";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"10000.0"
"CHEMBL236611";"";"None";"365.48";"0";"4.61";"17j";"CCOc1cc(CN2CCC(Nc3nc4ccccc4o3)CC2)ccc1C";"Ki";"'='";"37.0";"nM";"7.43";"";"";"UO_0000065";"20.33";"0.38";"2.82";"14.71";"0";"CHEMBL902568";"Displacement of [125I]11-Tyr somatostatin-14 from human SST5R expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138333";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3308072";"";"";"";"0.037"
"CHEMBL393333";"";"None";"421.54";"1";"5.23";"17d";"COc1ccc(CN2CCC(Nc3nc4ccccc4o3)CC2)cc1OC1CCCC1";"Ki";"'='";"83.0";"nM";"7.08";"";"";"UO_0000065";"16.80";"0.31";"1.85";"11.85";"0";"CHEMBL902568";"Displacement of [125I]11-Tyr somatostatin-14 from human SST5R expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138333";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3308072";"";"";"";"0.083"
"CHEMBL236587";"";"None";"381.48";"0";"4.31";"17c";"CCOc1cc(CN2CCC(Nc3nc4ccccc4o3)CC2)ccc1OC";"Ki";"'='";"121.0";"nM";"6.92";"";"";"UO_0000065";"18.13";"0.34";"2.61";"11.57";"0";"CHEMBL902568";"Displacement of [125I]11-Tyr somatostatin-14 from human SST5R expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138333";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3308072";"";"";"";"0.121"
"CHEMBL1161328";"";"None";"1137.36";"None";"None";"4";"C[C@@H](O)[C@@H]1NC(=O)[C@@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](Cc2ccccc2)NC(=O)N(C(=O)c2ccccc2)C(=O)N(C)[C@H](O)NC(=O)[C@@H](N)CSSCCNC(=O)[C@@H](Cc2ccccc2)NC1=O";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL882393";"Binding affinity towards human Somatostatin receptor type 5 using 125I-[Leu,DTrp,Tyr]SRIF-28 as radioligand";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145933";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"1000.0"
"CHEMBL241329";"";"None";"387.91";"0";"3.84";"2Am";"CCOc1cc(CN2CCC(NC(=O)c3cncc(C)c3)CC2)ccc1Cl";"Ki";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"20.17";"0.40";"3.98";"14.37";"0";"CHEMBL1212335";"Displacement of radio labeled 11 Tyr SST14 from human SST5 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1208708";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";"";"";"15.0"
"CHEMBL1210141";"";"None";"557.61";"2";"6.15";"2Ah";"CCOc1cc(CN2CCC(NC(=O)c3cncc(C)c3)CC2)cc(OCC)c1-c1ccc(OC(F)(F)F)cc1";"Ki";"'='";"2.4";"nM";"8.62";"";"";"UO_0000065";"15.46";"0.29";"2.47";"11.82";"0";"CHEMBL1212335";"Displacement of radio labeled 11 Tyr SST14 from human SST5 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1208708";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";"";"";"2.4"
"CHEMBL1161331";"";"None";"1197.41";"None";"None";"15";"C[C@@H](O)[C@@H]1NC(=O)[C@@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)N(C)[C@H](O)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)CSSC[C@H](C(=O)O)NC(=O)[C@@H](Cc2ccccc2)NC1=O";"IC50";"'='";"34.0";"nM";"7.47";"";"";"UO_0000065";"6.24";"None";"None";"None";"0";"CHEMBL882393";"Binding affinity towards human Somatostatin receptor type 5 using 125I-[Leu,DTrp,Tyr]SRIF-28 as radioligand";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145933";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"34.0"
"CHEMBL188767";"";"None";"441.60";"1";"5.65";"5c";"NCCCCn1c(SCCc2c[nH]c3ccccc23)nnc1-c1ccc2ccccc2c1";"Ki";"'='";"27.0";"nM";"7.57";"";"";"UO_0000065";"17.14";"0.32";"1.92";"10.44";"0";"CHEMBL827131";"Inhibitory constant against human sst5 receptor at a dose of 10 uM";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139584";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"27.0"
"CHEMBL3349608";"";"None";"1033.25";"None";"None";"18";"C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)C(=O)N[C@@H](Cc2cccnc2)C(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(N)=O";"IC50";"'='";"2359.0";"nM";"5.63";"";"";"UO_0000065";"5.45";"None";"None";"None";"0";"CHEMBL883371";"Binding affinity towards cloned human somatostatin 5 (hsst) receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131316";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"2359.0"
"CHEMBL3665783";"";"None";"500.48";"1";"4.19";"BDBM123199";"Cn1cc(-c2ccc(F)c(F)c2F)c(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)n1";"IC50";"'='";"2947.0";"nM";"5.53";"";"252028";"UO_0000065";"11.05";"0.21";"1.34";"6.29";"0";"CHEMBL3705142";"Binding Assay: SSTR5 binding assays can be performed by labeling somatostatin and determining the ability of a compound to inhibit somatostatin binding. (Poitout et al., J. Med. Chem. 44:29900-3000, (2001); Hocart et al., J. Med. Chem. 41:1146-1154, (1998); J. Med. Chem. 50, 6292-6295 (2007) and J. Med. Chem. 50, 6295-6298 (2007)). Binding assays were performed using (3-125I-Tyr11)-SRIF-14 or (3-125I-Tyr11)-SRIF-28 as the radioligand (used at 0.1 nM) and The Packard Unifilter assay plate. The assay buffer consisted of 50 mM TrisHCl (pH 7.8) with 1 mM EGTA, 5 in M MgCl2, leupeptin (10 μg/mL), pepstatin (10 μg/mL), bacitracin (200 μg/mL), and aprotinin (0.5 μg/mL).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639241";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"2947.0"
"CHEMBL3665787";"";"None";"540.57";"2";"5.11";"BDBM123203";"COc1c(-c2cn(C(C)C)nc2CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)ccc(F)c1F";"IC50";"'='";"190.9";"nM";"6.72";"";"252032";"UO_0000065";"12.43";"0.24";"1.61";"6.92";"0";"CHEMBL3705142";"Binding Assay: SSTR5 binding assays can be performed by labeling somatostatin and determining the ability of a compound to inhibit somatostatin binding. (Poitout et al., J. Med. Chem. 44:29900-3000, (2001); Hocart et al., J. Med. Chem. 41:1146-1154, (1998); J. Med. Chem. 50, 6292-6295 (2007) and J. Med. Chem. 50, 6295-6298 (2007)). Binding assays were performed using (3-125I-Tyr11)-SRIF-14 or (3-125I-Tyr11)-SRIF-28 as the radioligand (used at 0.1 nM) and The Packard Unifilter assay plate. The assay buffer consisted of 50 mM TrisHCl (pH 7.8) with 1 mM EGTA, 5 in M MgCl2, leupeptin (10 μg/mL), pepstatin (10 μg/mL), bacitracin (200 μg/mL), and aprotinin (0.5 μg/mL).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639241";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"190.9"
"CHEMBL268611";"";"None";"1496.74";"None";"None";"4";"C[C@@H](O)[C@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccc(-c3n[nH]c(N)n3)cc2)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](CCCCN)NC(=O)[C@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](CO)NC1=O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL807066";"Tested for ability to bind to 20 uM thick cryostat sections of a membrane pellet of cells transfected with human cloned somatostatin (sst) receptor subtype 5.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134520";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"10000.0"
"CHEMBL404819";"";"None";"1628.00";"None";"None";"25";"CC(C)NCc1ccc(C[C@@H]2NC(=O)[C@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@@H](CCCCN)NC(=O)[C@H](N)CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)O)N(C)C(=O)[C@H](CO)NC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H]([C@@H](C)O)NC2=O)cc1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL829077";"Inhibition of [Leu8,D-Trp22,125I-Tyr25]SRIF-28 binding to human somatostatin receptor type 5";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145176";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"1000.0"
"CHEMBL1079171";"";"None";"397.54";"0";"4.78";"5";"CCOc1cc(NC2CCN(Cc3nc4ccccc4s3)CC2)ccc1OC";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1113031";"Displacement of SST14 from human recombinant SST5 receptor expressed in CHO cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154321";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";"";"1000.0"
"CHEMBL3144280";"";"None";"1485.44";"None";"None";"I-Malt-TOC";"C[C@@H](O)[C@H](CO)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](Cc2ccccc2)NC[C@]2(O)OC[C@H](O)[C@@H](O[C@@H]3O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H]2O)C(=O)N[C@@H](Cc2ccc(O)c(I)c2)C(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1";"IC50";"'='";"75.0";"nM";"7.12";"";"";"UO_0000065";"4.80";"None";"None";"None";"0";"CHEMBL827603";"In vitro inhibition of [125I][Leu8,D-Trp22,Tyr25] somatostatin 28 binding to human somatostatin receptor type 5 expressed in CHO-K1 cells; (n=3)";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143592";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3307512";"";"";"";"75.0"
"CHEMBL2372607";"";"None";"1159.16";"None";"None";"I-TOCA";"C[C@H](O)[C@@H](CO)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](N)Cc2ccccc2)C(=O)N[C@@H](Cc2ccc(O)c([125I])c2)C(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"6.29";"None";"None";"None";"0";"CHEMBL827603";"In vitro inhibition of [125I][Leu8,D-Trp22,Tyr25] somatostatin 28 binding to human somatostatin receptor type 5 expressed in CHO-K1 cells; (n=3)";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143592";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3307512";"";"";"";"50.0"
"CHEMBL191025";"";"None";"442.59";"1";"5.05";"5m";"NCCCCn1c(SCCc2c[nH]c3ccccc23)nnc1-c1ccc2ccccc2n1";"Ki";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"18.08";"0.34";"2.95";"9.37";"0";"CHEMBL827131";"Inhibitory constant against human sst5 receptor at a dose of 10 uM";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139584";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"10.0"
"CHEMBL412859";"";"None";"1203.51";"None";"None";"42";"CC(C)[C@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2cccnc2)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccc3ccccc3c2)CSSC[C@H](C(=O)N[C@H](C(N)=O)C(c2ccccc2)c2ccccc2)NC1=O";"Ki";"'='";"725.0";"nM";"6.14";"";"";"UO_0000065";"5.10";"None";"None";"None";"0";"CHEMBL801239";"The compound was tested for binding affinity against human Somatostatin receptor type 5";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132220";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"725.0"
"CHEMBL3350911";"";"None";"1095.31";"None";"None";"32";"C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O";"IC50";"'='";"4.8";"nM";"8.32";"";"";"UO_0000065";"7.59";"None";"None";"None";"0";"CHEMBL807064";"Binding affinity towards human somatostatin receptor type 5 using [125I][Leu8,D-Trp22,Tyr25]SRIF-28 as radioligand.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144907";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"4.8"
"CHEMBL3349520";"";"None";"1560.83";"None";"None";"12";"C[C@H](N)C(=O)NCC(=O)N[C@H]1CSSC[C@@H](C(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC1=O";"Ki";"'='";"79.43";"nM";"7.10";"";"";"UO_0000065";"4.55";"None";"None";"None";"0";"CHEMBL857866";"Binding affinity towards human Somatostatin receptor type 5 (sst5) using Tyr11-[125I]-SRIF as radioligand was determined in COS cell";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"COS";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145006";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"-7.1"
"CHEMBL409973";"";"None";"1526.85";"None";"None";"14";"CC(C)NCc1ccc(C[C@@H]2NC(=O)[C@@H](Cc3cn(Cc4ccccc4)cn3)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@@H](CCCCN)NC(=O)[C@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H]([C@@H](C)O)NC2=O)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL807066";"Tested for ability to bind to 20 uM thick cryostat sections of a membrane pellet of cells transfected with human cloned somatostatin (sst) receptor subtype 5.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134520";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"10000.0"
"CHEMBL275806";"";"None";"1192.48";"None";"None";"6";"CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2cccnc2)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccc3ccccc3c2)CSSC[C@@H](C(=O)N[C@@H](Cc2ccc3ccccc3c2)C(=O)O)NC1=O";"Ki";"'='";"847.0";"nM";"6.07";"";"";"UO_0000065";"5.09";"None";"None";"None";"0";"CHEMBL801239";"The compound was tested for binding affinity against human Somatostatin receptor type 5";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132220";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"847.0"
